Movie Name,Storyline,Rating,Voting Count,Image URL,Duration,Year
Breakup Season,"A young man brings his girlfriend to his rural Oregon hometown to introduce her to his family, only for things to go terribly wrong upon arrival.",6.1, (653,"https://m.media-amazon.com/images/M/MV5BMzQ5OWZiNGEtODMxMS00YjlmLTg5NjUtM2NiOWZjMGNkNTY0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 42m,2024
Between the Mountain and the Sky,"An inspiring story of love and resilience after tragedy strikes humanitarian Maggie Doyne, mother to over 50 Nepalese children.",9.0, (75,"https://m.media-amazon.com/images/M/MV5BY2M0OGNmOGUtODExZS00MWRhLTk1Y2YtY2Y3ZTU2OWM0ZTA0XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 32m,2024
Good Bad Things,"An entrepreneur with a physical disability reluctantly tries a dating app, leading him on a profound journey of love and self-discovery.",5.8, (281,"https://m.media-amazon.com/images/M/MV5BZGJlODg1ZTMtZGQ5MC00MmQwLTkwM2QtMjliOTY3MmZmMTA1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 36m,2024
A Million Minutes,"Vera and Wolf Küper, parents to Nina and Simon, navigate work and family stress. Their world gets shaken with Nina's motor disorder diagnosis, reminding Wolf of her wish for a million minutes, just for the really nice things.",6.5, (1.3K,"https://m.media-amazon.com/images/M/MV5BMWVlNDJiYWItMGE0Zi00ZGViLTlmNTMtOTE0MDZhY2M5YzM0XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 5m,2024
Green Plum Season,"A romantic film that follows the development and demise of several love stories at once. The beginning of this framework occurs when Ata, a judge, submits his resignation request and decides to take refuge in the family villa on the outskirts of the city. In this home, his wife, Giti, is processing the divorce and his son Farhad, a university student and social activist, returns from prison. Father and son experience a distant and cold reunion. A car accident jeopardizes the family dynamic that will be stabilized through deception and perpetuated by other incidents.",5.7, (23,N/A,N/A,2024
Zeitgeist: Requiem,"Peter Joseph explorers the fundamental incompatibility of our economy and the culture it has created with our future survival as a species, while posing solutions based on system's science/cybernetics. This film will be released in 2026.",9.2, (88,"https://m.media-amazon.com/images/M/MV5BNDI2NDVmMGEtODIzZi00ZTY3LTlhNDYtYTJiNDkyZDZhYThmXkEyXkFqcGc@._V1_QL75_UY133_CR27,0,90,133_.jpg",1h 30m,2024
The Ring,"Arnon Noble is a religious man with a strong bond to his mother, a Holocaust survivor. When the mother's health deteriorates, he travels to her old hometown, Budapest to search for the mythological ring that saved her life in the past.",7.4, (227,"https://m.media-amazon.com/images/M/MV5BZDVkMTE0ZmEtNDAyNi00MTgxLTliODMtN2UwYmZmMTllNDhlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h,2024
Camera,"Follows nine-year-old Oscar, a non-verbal child who struggles to fit in, as he meets Eric, a kind repair shop owner, and become unlikely friends after being brought together by a damaged film format camera.",6.7, (482,"https://m.media-amazon.com/images/M/MV5BMDAyMWZiMzctY2MyOS00ZDI4LWFjOTQtOGE2MTA1MDdhMWNmXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",1h 52m,2024
Something to Stand for with Mike Rowe,"Join America's favorite storyteller on an epic journey to the heart of Washington DC. This cinematic tour de force will take viewers to the frontlines of the American Revolution, World War II, the Civil Rights movement, and more.",8.5, (342,"https://m.media-amazon.com/images/M/MV5BODYyYzdmZGYtMDJjZS00NmI0LThmYjUtZjgwZDA2YjliYzgwXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 36m,2024
Mary,"In this timeless coming-of-age story, Mary is shunned following an otherworldly conception and forced to flee when Herod's insatiable thirst for power ignites a murderous pursuit for the newborn.",5.2, (9K,"https://m.media-amazon.com/images/M/MV5BMDM5YWJlNjgtYzUyNy00MTc4LWFkZTAtMTdlNDM2MDcwYTcyXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 52m,2024
Jatt & Juliet 3,Two police officers from Punjab travel to London on a mission that proves more complicated than expected.,5.3, (1.9K,"https://m.media-amazon.com/images/M/MV5BYzA5YWZkYjAtMmI2Ni00YzhiLTkyNmItNjlmZWIzMGFiYzNmXkEyXkFqcGc@._V1_QL75_UY133_CR9,0,90,133_.jpg",2h 15m,2024
What We Wrote Together,"Mariano and Juan, a long-term couple, move from the city to start a plant nursery after Juan's writing career takes off. Their new rural life is interrupted by a visit from Juan's best friend bearing pivotal news.",5.8, (138,"https://m.media-amazon.com/images/M/MV5BOGRjMjZjYWItOTA3NC00MWNmLThiYzEtZmY1N2JjMTBmM2RjXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 33m,2024
Major Grom: The Game,"A year has passed since the defeat of the Plague Doctor, and Igor Grom has become a hero for the whole city. But now he is waiting for a fight with a new supervillain.",6.2, (2K,"https://m.media-amazon.com/images/M/MV5BMTFkYjNkYTYtYzI5My00ZTUzLWIyM2EtMWJkNzg4NTA1NDc4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 48m,2024
2B Honest,"Murder, love, insurance policies. On the run from the law, Kato Roberts stumbles into a secret community that throws him into a world of chaos.",4.1, (121,"https://m.media-amazon.com/images/M/MV5BNDk0NGU2ZjctYzM1YS00NTZkLWE2ODYtNjE5MjViNWViMDg2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 5m,2024
The Hungarian Dressmaker,"Marika, a Hungarian widow dressmaker shelters a Jewish boy in her home on the Slovak-Hungarian border during the turbulent years of WW2 and the Wartime Slovak State.",5.8, (322,"https://m.media-amazon.com/images/M/MV5BMmVlODdiNDYtNzQ2NS00OGVkLTkzNGItNjhkNThkNzZkMWZmXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 9m,2024
Space Cadet,"Rex, a Florida party girl, turns out to be the only hope for the NASA space program after a fluke puts her in training with other candidates who may have better resumés, but don't have her smarts, heart, and moxie.",5.0, (11K,"https://m.media-amazon.com/images/M/MV5BNjYwNWMxN2UtMWI1NC00ZWI5LTkzYzgtMmYzNDEyODMyYmE3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 50m,2024
The M Factor: Shredding the Silence on Menopause,"Menopause is a silent epidemic affecting the health and well-being of millions of women. This film confronts this neglected crisis, challenges societal and medical shortcomings and advocates for a revolutionary approach to women's health.",8.5, (61,"https://m.media-amazon.com/images/M/MV5BZjUwYjQ1NDEtYmFhZC00MWQ5LTk4ZjgtOWFhMmFmYTk5ZjZjXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",57m,2024
A Dog's Will 2,"After 20 years missing, João Grilo returns to Taperoá to join his old friend Chicó and, after his story of resurrection spreads, he is disputed as an electoral candidate by the two most powerful politicians in the city.",6.1, (3.6K,"https://m.media-amazon.com/images/M/MV5BMWM3Y2FkMTMtMzMxMy00MDZhLWI3OWUtNjlmM2ZjNWIxNTNjXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 44m,2024
Russian Consul,"Year 1973, turmoil between Kosovo Serbs and Albanians in Autonomous province of Kosovo. A story that describes the beginning of the crisis in Kosovo.",7.4, (765,"https://m.media-amazon.com/images/M/MV5BNmQ0NmE0ZDYtNzA5Mi00MTBmLWE0YzUtMzNkMDBjNjQ3NWZiXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 27m,2024
Bitconned,"In this true-crime documentary, three guys exploit the freewheeling cryptocurrency market to scam millions from investors and bankroll lavish lifestyles.",6.5, (4.3K,"https://m.media-amazon.com/images/M/MV5BNjdkYjNkMGEtMDdmZC00MWVkLWE0NWEtNzdhYTFlM2E4ODNjXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 33m,2024
Custom,A couple producing custom erotic films is dragged into a nightmarish conspiracy when they start working for a mysterious client.,5.5, (94,"https://m.media-amazon.com/images/M/MV5BOTg3MGMwYjAtYTg5YS00Y2RmLTkzMWMtZDM0NDZiMmJhOTg0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 16m,2024
Faye,Faye Dunaway reflects on her life and candidly discusses the triumphs and challenges of her illustrious career.,7.1, (3.2K,"https://m.media-amazon.com/images/M/MV5BMWM3MTlhOTgtZmRhZC00MWNkLWI3YjQtMjMxNmNkYTNiMDI0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 31m,2024
The Antisocial Network: Memes to Mayhem,"A group of lonely teenagers formed an online community and bonded over their isolation, but their collective beliefs warped reality.",6.4, (2.9K,"https://m.media-amazon.com/images/M/MV5BMDAwNzZiOGUtMTM4MC00Yjc2LWE1M2QtZmVjNzJlMTI4MGU1XkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",1h 25m,2024
What a Feeling,Love between cultures and conventions: There is no straight path for Marie Theres and Fa. A heartfelt and clever romantic comedy about two middle aged women who refuse to be pushed to the sideline of life.,6.5, (297,"https://m.media-amazon.com/images/M/MV5BZTVhYzk3ZjEtNTkyMS00YmJiLThmNDItMDc5MGFmMjg3OWZjXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 50m,2024
Thelma the Unicorn,"A singing pony who dreams of stardom finds instant fame when she transforms into a sparkly unicorn, but becoming a celebrity is one wild ride.",5.7, (3.3K,"https://m.media-amazon.com/images/M/MV5BMzY4Mjg2Y2MtZmQxMC00N2FjLTlmMzctYWMxNmRhYWY5Yjk3XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 33m,2024
Hemme'nin öldügü günlerden biri,"After going bankrupt, Eyüp leaves Izmir to work at a tomato field. Unpaid wages frustrate Eyüp, leading to a confrontation with his foreman Hemme. He decides to kill him but is unwittingly diverted in town, cooling his anger.",6.2, (1.4K,"https://m.media-amazon.com/images/M/MV5BYjkyMTZmMjctMTg0NS00ZjBiLWI0MzgtNDUxNGZjMzMyNzQyXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 23m,2024
Cash for Gold,"Struggling to save her home from foreclosure and stay sober after her military husband's death, Grace goes to work for her small town's only Muslim family and is forced to come face-to-face with the demons that threaten to pull her under.",7.9, (64,"https://m.media-amazon.com/images/M/MV5BN2E0NDUwYTYtODA3Ni00NWZkLThiNmItZTMwMmEwMjU2OTQwXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 33m,2024
Skeletons in the Closet,"Haunted by a malevolent spirit since childhood, a desperate mother allows herself to become possessed in order to save the life of her terminally ill daughter.",3.0, (595,"https://m.media-amazon.com/images/M/MV5BZmFjNzVkMGUtYmZmOS00ZTI2LWI0NTEtYzgyMzgxNjljYjM0XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 32m,2024
Diciannove,"A curious student embarks on a journey of self-discovery, learning that the path, no matter how unfamiliar or daunting, is worthwhile.",6.3, (367,"https://m.media-amazon.com/images/M/MV5BMDRkMWNjNTUtNTM0Yi00NjM4LTkxNGMtOGIyYmE0NjQzYzhlXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 48m,2024
This Is Me... Now,This narrative-driven odyssey that coincides with the release of her same-named album tells the story of Jennifer Lopez's journey to love through her own eyes.,4.1, (7.4K,"https://m.media-amazon.com/images/M/MV5BOWNmODgzNjUtNzAzMC00YmZhLWIyODktYTEzOTQ2YjlmYzdhXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",1h 5m,2024
Chief of Station,"After learning that the death of his wife was not an accident, a former CIA Station Chief is forced back into the espionage underworld, teaming up with an adversary to unravel a conspiracy that challenges everything he thought he knew.",4.7, (5.4K,"https://m.media-amazon.com/images/M/MV5BYTQ2MWIyNWEtZDZmMi00ZTUwLTk0YjgtNGFiYzAyODlmZjZjXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 37m,2024
El Hawa Sultan,"Sara and Ali have been close friends since childhood, and together, they face many different situations and problems with their friends and families, but some changes suddenly occur in their relationship.",6.6, (1.2K,"https://m.media-amazon.com/images/M/MV5BYmNlNzM5NjAtYTgxZC00YjJlLWJhZDUtMTZkYWFlNGIxMmE4XkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",2h 16m,2024
At the Bench,A bench at a riverside park is host to a variety of people and their daily lives.,7.2, (219,"https://m.media-amazon.com/images/M/MV5BZDM0ODBkMGMtY2UzNS00ODI2LWI0YmUtNDc1ZTk1N2JmZjg2XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 26m,2024
Aliens Expanded,An in-depth and innovative documentary that explores the story behind James Cameron's beloved sci-fi epic Aliens (1986) and its incredible impact.,8.1, (824,"https://m.media-amazon.com/images/M/MV5BNzM2YmYxYjEtNThlNS00NmNiLTg1ZGYtNGQ5MTYyZGRlMTA5XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",4h 42m,2024
Trust,Based on the book by Domenico Starnone,6.6, (1.2K,"https://m.media-amazon.com/images/M/MV5BOWRiZjFlYTktYzJiZi00NDk3LTg3MTYtNjQxNGFhOWRkODVjXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",2h 16m,2024
Doctor X: The Movie,"Michiko Daimon is a freelance surgeon who never fails. She does not appear or act like a typical surgeon, but she is highly skilled. The story of her mysterious and solitary background is soon revealed and she also faces the worst crises ever. How will Michiko respond?",6.5, (156,"https://m.media-amazon.com/images/M/MV5BNGE5Yjg2MGEtOGEwMC00NjczLWFmNWYtMTEyODE1NzI0MzRhXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 8m,2024
Tegendraads,"East of the Netherlands, 1960. Economy is booming, and the local textile-factories import workers from Italy. The integration of these Italians in the local community is not without difficulties. That's what 'Tegendraads' is about. Of course its plot also provides some love stories, some successful Italians, and a local girl breaking out to become a fashion-designer.",7.1, (283,"https://m.media-amazon.com/images/M/MV5BZDYwMGFkN2ItMTI2Yi00NzFlLWE2NzYtOWI2YzdiMTcyMmVjXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 7m,2024
"Kyo no Sora ga Ichiban Suki, to Mada Ienai Boku wa","Meticulously captures the beauty of fleeting moments in everyday life. Her masterpiece explores new horizons, inviting viewers to appreciate life's preciousness.",6.5, (154,"https://m.media-amazon.com/images/M/MV5BMmU2ODg3ZDctMzY2OS00OTQ1LWE4YTItYTU4ODBlMTY1NWYyXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 7m,2024
Boss Ma'am,"When a terror female boss was blackmailed by her assistant, she has no choice but to obey and play with her.",4.5, (290,"https://m.media-amazon.com/images/M/MV5BNzJlOTU4YmEtZTFjZS00ZjE5LWE1ZDgtMWEzNzU0Mzk4NWY3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 7m,2024
The Grinch that Stole Bitches,"The Grinch has to settle the score with Santa, so he decides to take a different approach.",3.7, (261,"https://m.media-amazon.com/images/M/MV5BMzVjNjU3OWMtNWNmYy00ZmMzLThhZjQtNmUyMDU3MzRhZDE0XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 14m,2024
Sugar Mami,"Giovanni and his wife, Vanessa are the perfect couple. That is until one day when Giovanni meets a beautiful woman named Mia who starts obsessing over him, and things slowly take a turn for the worse.",7.5, (82,"https://m.media-amazon.com/images/M/MV5BMjdhMGNhYjUtNTE4ZC00MmYyLWJlZDAtNGE2MTU0ZWY4Mjc5XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h,2024
The Great Warning,"This documentary chronicles the fact finding research of an unprecedented apocalyptic event in our earth. It's explored through the lenses of science, history, and spirituality.",5.4, (166,"https://m.media-amazon.com/images/M/MV5BYzIzNmQxNzAtNTA5OS00ZDgxLTkzOTYtYWUzMDQ0MGZkMzk5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 30m,2024
Abracadaver,Three magician brothers reunite to pull off an impossible heist: stealing a priceless twin mummy from a heavily guarded location to preserve their family's legacy in the circus world.,4.8, (123,"https://m.media-amazon.com/images/M/MV5BOTdmMTU1NzAtN2M1Zi00ZjYxLWJkMDUtMThjZjk1NzgyZWIzXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 54m,2024
Crisis Negotiators,Senior Negotiator Cheuk Man Wai accidentally becomes the number one suspect in a murder case. He is forced to occupy the police station and take the police hostage. He also appoints former negotiator Tse Ka Chun to talk to him.,6.7, (838,"https://m.media-amazon.com/images/M/MV5BZjI5ZWI5ZTgtODY5ZC00NzdmLWJiNDQtMGI0MDQwM2ZlN2QwXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h,2024
To the Journey: Looking Back at Star Trek: Voyager,The documentary explores the legacy of Star Trek: Voyager (1995).,7.4, (58,"https://m.media-amazon.com/images/M/MV5BYjI0ZTYyZDgtNDMyZS00OGFjLWJiNzEtMjc4NzNkYzExZGNlXkEyXkFqcGc@._V1_QL75_UY133_CR95,0,90,133_.jpg",1h 49m,2024
Allen Sunshine,"A music mogul retreats to a remote cabin to mourn his famous wife's suicide. Amid the solitude of the Canadian wilderness he struggles with grief, until an unexpected encounter ends his isolation.",6.9, (4.6K,"https://m.media-amazon.com/images/M/MV5BZGVlMDFlOGUtNWM0ZS00ZDRjLThlYWEtNjgxMDg5NTZjMDAwXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 30m,2024
Spring Garden,"The story about So-hee who lost her happy family due to her husband's sudden death, and experiences strange and creepy things after visiting Neulbom Garden, a rural mansion left by her husband.",4.4, (249,"https://m.media-amazon.com/images/M/MV5BODU3NTBiZTEtYTVkMC00Y2I2LWIzNzYtMWIyNDBhZTQ2Y2QxXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 30m,2024
Accidental Friends,"Two roommates with contrasting lifestyles, must cohabitate despite their differences. Omero's homosexuality fuels Pietro's homophobia, leading to conflicts. Over time, they learn to understand and appreciate each other beyond prejudice.",6.3, (52,"https://m.media-amazon.com/images/M/MV5BNTVkNDc0MTUtOWNjMC00YmRjLWE3MDctMTU0MDFmODQ0MjgxXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 35m,2024
Paul Anka: His Way,"Born in Ottawa to immigrants, Anka exhibited early musical talent. At 16, he ambitiously headed to New York . Unlike other teen idols, he wrote his own songs. His multi-genre, multi-decade success resonates across generations.",7.5, (169,"https://m.media-amazon.com/images/M/MV5BZmJmNDM4OWMtYzRkZC00OWRjLWI4M2MtMjQyNzdkYTk4ZjQ1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 40m,2024
Meet the Leroys,A man takes his wife and their teenage children on a road trip down memory lane while facing divorce.,6.3, (1.4K,"https://m.media-amazon.com/images/M/MV5BMGUwNTUxODQtM2M3ZC00MWQ0LWJjOGQtYzVlOWRjOWIxNTEyXkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",1h 42m,2024
Kix,"Two filmmakers document over a decade Sanyi, a Budapest boy's turbulent childhood in dysfunctional home, charting his path from mischievous kid to troubled adolescent amid poverty and parental neglect.",7.9, (1.3K,"https://m.media-amazon.com/images/M/MV5BNjhhYTg4OTYtYzFlNC00OGYwLWFkMTktNzJlMTgyM2ViYjVlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 34m,2024
Obraz,A hunted child will find refuge in the house of the enemy. The host faces a terrible choice: save the child's life or risk losing his own family.,7.8, (83,"https://m.media-amazon.com/images/M/MV5BOTZiYzRjOGEtZGJlNC00NDExLTg1YTYtODEzODQ5NTk0MjRkXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 35m,2024
The Time of Fever,"Childhood friends Ho Tae and Dong Hee reunite after years. Dong Hee harbors feelings for Ho Tae, who experiences new emotions toward her but dates girls. An incident strains their relationship dynamics.",7.9, (877,"https://m.media-amazon.com/images/M/MV5BODhkM2RmZDItYWFhMi00OGIxLTkxZjktMmE1ZTMxZDhiOTc3XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 41m,2024
El tema del verano,N/A,7.0, (38,"https://m.media-amazon.com/images/M/MV5BNDBkMDY0NmYtOTEyNi00ZjQ2LTg0NmMtZjczMmMxYWY3OGNiXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 31m,2024
First Class: Full Speed!,"The plot follows rivals Beba (Rade Cosic) and Nemac (Miodrag Radonjic) as they race iconic Yugos, chasing the national championship and their dreams of Formula 1. However, racing isn't their only source of adrenaline.",6.7, (388,"https://m.media-amazon.com/images/M/MV5BYjdjOWViYjAtNmZmZi00MjFkLTk1MTQtZGNiOGExOGU2ZTdmXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h,2024
Konchitsya leto,"After a long absence, the young guy Kesha returns to the village. His father and younger brother are waiting for him. Kesha - twenty-seven. He has time behind him. He returned and wants to just live - find some work, save up money, and then decide what to do next. His brother Tima is only seventeen. He has a school behind him, he dreams of going to college - on a ""budget"". And everything seems to be going according to plan. Tima gets high scores at the introductory, Kesha gets a job in a gold mining artel. But very quickly, Kesha is ""thrown"" by prospectors, and he is left without a job and a future and decides to take revenge. He steals the gold and goes on the run. But not alone, but together with his younger brother.",6.8, (641,"https://m.media-amazon.com/images/M/MV5BZmUwYTA0OTItODY4OS00MWE1LWJjNDAtODMwZjU5MTYyNGEyXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 58m,2024
Hidden Agenda,"Jessica, the smartest girl on campus, tutors star football player Ryan. Though popular, he has enemies. After winning the championship Ryan throws a party at his house. Campus police discover his dead body. Multiple suspects have motives.",3.4, (34,"https://m.media-amazon.com/images/M/MV5BMzQyN2Y3YzAtYmVhZS00ZTgwLWIwYTktY2YxMmZhNTkyNGQzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 39m,2024
Nawi: Dear Future Me,13-year-old Nawi finds out her father is selling her to a much older man for a herd of goats. Instead of obeying tradition she chooses to fight her impending marriage and embarks on a journey to reclaim her dream of joining high school.,7.7, (212,"https://m.media-amazon.com/images/M/MV5BN2YwNjBjMjUtZjdhNy00MzgzLTlhZWMtNzBmZDJhN2I3MTI1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 43m,N/A
The Drunken Prodigy,"Lin Yao has loved practicing martial arts since he was a child and thought he was very powerful. After experiencing deception and betrayal, he recognized who he was, regained confidence, practiced drunken boxing, and became a true hero.",6.1, (25,"https://m.media-amazon.com/images/M/MV5BYWU2NWI2ZjItY2VhOS00NDIyLTkxMzgtMTA3ODc0NzFlMDAzXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",1h 47m,2024
Where Olive Trees Weep,"Where Olive Trees Weep offers a searing window into the struggles and resilience of the Palestinian people under Israeli occupation. It explores themes of loss, trauma, and the quest for justice.",8.5, (492,"https://m.media-amazon.com/images/M/MV5BYTVjODMxZTUtMTQ3Ny00ZDZkLTk3MWQtZjQxZWEyMWIzZDMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 43m,2024
State of Silence,"Committed journalists in Mexico battle against narco-politics and systemic corruption, facing grave dangers and potential silencing for their vital work.",6.8, (133,"https://m.media-amazon.com/images/M/MV5BMDdjNTljMjEtMWMxZC00M2Y0LWExMjgtMTFmOTQ3OWM3MzdmXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 20m,2024
The Chronicles of Libidoists,"Four individuals, adrift in their pursuit of sexual gratification, find themselves inextricably linked by a shared longing for a deeper, purer connection that transcends carnal desires.",5.6, (262,"https://m.media-amazon.com/images/M/MV5BNzU0ODMxNWEtMmRhYi00OTk4LTlmZDEtMDlmNWI2ODhjMmJiXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 45m,2024
Rumours,"The leaders of seven wealthy democracies get lost in the woods while drafting a statement on a global crisis, facing danger as they attempt to find their way out.",4.8, (6.2K,"https://m.media-amazon.com/images/M/MV5BNGQ4NTc2ZmYtNGNiMi00MDI4LWJhYTgtYTNlOGQ2ODcxNDQxXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 44m,2024
De wilde Noordzee,Flora and fauna in the North Sea; a spectacular underwater world unknown to most.,7.3, (388,"https://m.media-amazon.com/images/M/MV5BOTNlMTAzMTUtZWMyNS00ZTMyLWFkODYtNmZmYTI1OWZmNjk1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 28m,2024
I'm Not Everything I Want to Be,Czech photographer seeks freedom after 1968 Prague Spring suppression. Undertakes long journey to break from repressive regime's constraints.,7.7, (351,"https://m.media-amazon.com/images/M/MV5BYzNhMDQxZjMtNjg2My00NmQ3LTliYjktODkyYmM1YTVjNDg1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 30m,2024
Zurawski v Texas,"Women denied abortions in Texas despite life-threatening circumstances join forces with a lawyer to file a lawsuit against the state, aiming to restore reproductive rights for themselves and others.",7.4, (133,"https://m.media-amazon.com/images/M/MV5BNDZkOWY3ODUtMDRmOS00YWYzLWFhMGQtMDg3MjcxYzhhZDE4XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 38m,2024
Saint Nick of Bethlehem,"The original story about a man who lost his son, became Santa to many, reunites with his love, and brings hope to all. Distraught over losing his son, he finds closure and discovers a new purpose when he takes on the role of Santa Claus.",6.9, (159,"https://m.media-amazon.com/images/M/MV5BZmQyZjZjZmEtOTI0MS00M2MwLWE1NDMtZWExMzhiYWUwZDY2XkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg",1h 33m,2024
Laggam,A family who passes through various harsh situations in life. Every situation tests their bonding but the family tries to overcome every situation.,8.3, (5.2K,"https://m.media-amazon.com/images/M/MV5BMDZmNDhjM2ItMmMyNy00NzlhLWEwMjAtNTE4M2VlZDM5YTk1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 10m,2024
Shaitaan,"A family's getaway turns terrifying when an intruder possesses the teen daughter's body, putting her at the mercy of his increasingly sinister commands.",6.5, (56K,"https://m.media-amazon.com/images/M/MV5BOGI3YTcwNTgtMmY5Ny00M2Y0LWFjOWUtYjhkMzNjMjhmYjVkXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",2h 12m,2024
Heartbreak Motel,"At a quiet motel, a rising star in the film industry must confront her past as she navigates her flourishing career and delicate personal relationships.",7.0, (359,"https://m.media-amazon.com/images/M/MV5BNTMxMjliMzMtYWUzOC00MmJjLWIzNmItNzU1M2I2NmY4NWVmXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 55m,2024
Filmlovers!,"Celebrating movie theaters' magic, a film enthusiast follows the footsteps of Paul Dédalus. Memories, fiction, and discoveries intertwine in a torrential flow of cinematic imagery.",6.1, (306,"https://m.media-amazon.com/images/M/MV5BY2ZkMzAzOTQtYWVmNi00YzExLWIzOTktMDMxN2YyOTc5ZDM5XkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",1h 28m,2024
